index,axis-0,axis-1,axis-2
477,3.0,513.525574862957,569.1810949444771
478,3.0,513.2851865887642,676.1458291858435
479,3.0,511.3740994632244,621.4545082747936
480,3.0,510.2785294651985,348.2593113183975
481,3.0,509.31923004984856,640.5013947784901
482,3.0,509.23406609892845,321.548341691494
483,3.0,508.43264052271843,1196.1439018696547
484,3.0,506.7500951886177,790.7882166057825
485,3.0,506.1923200339079,1184.1576403081417
486,3.0,506.43695774674416,619.4918701648712
487,3.0,505.62800562381744,353.5987993478775
488,3.0,505.74052980542183,290.4189527630806
489,3.0,505.4299305379391,1190.5637093484402
490,3.0,505.4363387823105,752.5226898491383
491,3.0,504.745297819376,468.47750306129456
492,3.0,503.71465650200844,612.4439685046673
493,3.0,504.52464604377747,348.40487626194954
494,3.0,504.4669309258461,315.54090625047684
495,3.0,502.71262496709824,1210.5864489078522
496,3.0,502.6264324784279,713.0760832577944
497,3.0,502.1474398523569,292.1941989660263
498,3.0,500.58801624178886,467.4000423848629
499,3.0,500.2431144565344,703.3773902952671
500,3.0,499.4349354207516,717.5206269323826
501,3.0,498.85992641747,384.29085528850555
502,3.0,498.24221539497375,394.5402500629425
503,3.0,496.5537789463997,795.4787353277206
504,3.0,496.6783418357372,456.2651918232441
505,3.0,495.4692720770836,1213.3765052556992
506,3.0,493.74793884158134,800.8249461650848
507,3.0,493.54322388768196,767.4532880783081
508,3.0,494.2658311724663,740.2523567676544
509,3.0,492.7612856924534,1176.232056364417
510,3.0,492.8338651359081,654.4718244671822
511,3.0,491.64280462265015,683.5534448623657
512,3.0,491.7662823945284,636.1817754507065
513,3.0,492.3827383518219,258.4507622420788
514,3.0,491.53138518333435,1138.5295703411102
515,3.0,490.51051527261734,785.5379026532173
516,3.0,490.5179850757122,265.46142384409904
517,3.0,488.8175544887781,694.4322237968445
518,3.0,489.41375002264977,455.4949864447117
519,3.0,488.0354179739952,1217.630505234003
520,3.0,486.69655883312225,707.2618297338486
521,3.0,486.3239646553993,1217.5628405213356
522,3.0,486.4428136944771,759.7438527643681
523,3.0,485.41363844275475,645.3710128068924
524,3.0,484.6915911436081,635.7694977223873
525,3.0,484.39423844218254,713.5191856324673
526,3.0,482.8359838426113,794.863405033946
527,3.0,483.39277988672256,673.5728956758976
528,3.0,482.8779804483056,504.1143601462245
529,3.0,481.3340789079666,1325.2770458459854
530,3.0,479.6171288192272,1369.5440746247768
531,3.0,480.37593629956245,776.2421896904707
532,3.0,479.6895631849766,765.6330201327801
533,3.0,479.8623957037926,692.8721272647381
534,3.0,478.8062478005886,340.63675287365913
535,3.0,478.3605280816555,638.7329315245152
536,3.0,477.6473265886307,504.44466707110405
537,3.0,478.4381428062916,254.55088916420937
538,3.0,475.2932074368,650.8472836762667
539,3.0,474.3631712794304,652.8875838890672
540,3.0,473.9240389689803,444.76771479845047
541,3.0,474.33959355950356,347.50193268060684
542,3.0,472.65483966469765,666.4837225973606
543,3.0,472.5200184583664,1381.491117477417
544,3.0,471.6460558474064,1087.5147070884705
545,3.0,472.29656901955605,718.3380415737629
546,3.0,471.72939470410347,639.4696470797062
547,3.0,468.5489872395992,1349.4561750888824
548,3.0,468.8148019015789,752.1561935693026
549,3.0,467.670243114233,779.5986895263195
550,3.0,467.31890493631363,1162.2578538358212
551,3.0,466.9982909692917,647.8637859225273
552,3.0,465.29838690161705,1096.2111296504736
553,3.0,464.5936672091484,744.6991526186466
554,3.0,464.43253794312477,794.7620632648468
555,3.0,463.15652799606323,782.0574127361178
556,3.0,462.3783230781555,345.26647451519966
557,3.0,460.79347547888756,1292.6392458975315
558,3.0,461.43991881608963,336.49850541353226
559,3.0,460.3206195831299,716.6041105091572
560,3.0,458.920457534492,1341.1596485227346
561,3.0,456.2381881028414,723.4426571726799
562,3.0,454.7928597033024,304.0853570625186
563,3.0,454.8225564211607,288.78549724817276
564,3.0,454.96693390235305,285.09034207463264
565,3.0,454.50317388772964,756.6395753622055
566,3.0,452.5431231558323,740.4186499118805
567,3.0,452.53443974256516,231.33321061730385
568,3.0,449.4320639371872,1292.161564528942
569,3.0,449.36140885949135,737.3970638513565
570,3.0,448.4699468910694,652.5256400704384
571,3.0,448.0337666012347,358.6343379318714
572,3.0,446.77592854201794,597.4676747620106
573,3.0,446.7320616543293,235.64331305027008
574,3.0,445.4693086743355,655.6182328462601
575,3.0,442.70694825053215,596.3365243077278
576,3.0,442.43173012137413,342.4750264286995
577,3.0,440.5676317214966,721.0763606801629
578,3.0,439.3578115105629,102.35610166192055
579,3.0,436.3057849109173,1019.4738577008247
580,3.0,435.90848199278116,754.0456730052829
581,3.0,436.2243501394987,573.6392804980278
582,3.0,436.29122003912926,372.62837666273117
583,3.0,432.44782799482346,731.0891587659717
584,3.0,430.84280739724636,1312.915454812348
585,3.0,430.5395101606846,1013.3416217267513
586,3.0,430.23498493433,1306.077551588416
587,3.0,429.8289607912302,1001.2780320048332
588,3.0,428.84891444444656,824.3699298799038
589,3.0,429.061097022146,748.0112028280273
590,3.0,429.1924679726362,560.209157794714
591,3.0,427.64163768291473,706.1219686791301
592,3.0,425.8094536960125,1208.6061610281467
593,3.0,425.4288465976715,576.6478499770164
594,3.0,424.416558355093,1020.4885575175285
595,3.0,424.40708458423615,745.3966263234615
596,3.0,423.3487158715725,343.6268086731434
597,3.0,422.29398933053017,732.3975385129452
598,3.0,420.37223821878433,705.1292514503002
599,3.0,419.63211938738823,362.5787445306778
600,3.0,419.46021005511284,632.423725694418
601,3.0,419.31289303302765,345.374476313591
602,3.0,419.2186377197504,337.76094260811806
603,3.0,419.50280302762985,327.48903039097786
604,3.0,417.9103088751435,1233.614371150732
605,3.0,417.6746863722801,1227.4592321813107
606,3.0,417.2309782654047,951.6815765500069
607,3.0,416.6911249756813,502.4959816932678
