channel,y,x
2,507,1156
2,508,1156
2,498,402
2,529,309
2,540,420
2,534,327
2,492,315
2,496,366
2,493,366
2,480,334
2,519,411
2,534,331
2,522,360
2,522,385
2,538,318
2,520,388
2,476,331
2,520,357
2,550,304
2,536,410
2,529,393
2,474,331
2,533,413
2,568,287
2,476,344
2,517,379
2,489,312
2,506,405
2,499,303
2,515,409
2,493,315
2,470,337
2,503,272
2,529,331
2,533,334
2,487,307
2,486,316
2,512,409
2,530,334
2,494,369
2,494,410
2,538,319
2,507,311
2,523,352
2,498,409
2,499,365
2,501,276
2,524,409
2,535,416
2,493,288
2,503,293
2,552,952
2,491,993
2,519,1003
2,557,959
2,537,996
2,529,1002
2,563,967
2,544,945
2,504,958
2,525,958
2,552,984
2,525,957
2,570,975
2,516,998
2,546,996
2,566,959
2,585,971
2,585,976
2,501,970
2,538,1002
2,477,991
2,510,962
2,561,981
2,542,949
2,556,955
2,498,999
2,507,970
2,501,1001
2,522,990
2,540,973
2,510,1181
2,508,1193
2,479,1200
2,477,1205
2,479,1191
2,509,1195
2,488,1190
2,513,1189
2,485,1199
2,614,786
2,582,705
2,561,758
2,505,718
2,506,700
2,589,793
2,609,778
2,508,700
2,590,717
2,548,745
2,587,786
2,565,762
2,608,803
2,616,793
2,602,799
2,496,719
2,526,736
2,592,723
2,575,709
2,574,710
2,608,780
2,529,735
2,619,814
2,632,816
2,581,769
2,604,763
2,633,812
2,607,777
2,587,702
2,504,709
2,629,816
2,493,714
2,608,812
2,608,768
2,552,715
2,499,701
2,620,815
2,560,719
2,618,812
2,526,727
2,609,813
2,499,716
2,633,804
2,597,793
2,585,705
2,591,750
2,501,711
2,603,779
2,527,1122
2,526,1121
2,512,1142
2,497,1119
2,502,1126
2,498,1111
2,506,1110
2,520,1116
2,500,1136
2,518,1107
2,515,1134
2,507,1100
2,642,142
2,659,136
2,624,50
2,578,11
2,528,118
2,648,64
2,600,15
2,611,42
2,685,58
2,699,67
2,660,84
2,621,130
2,613,45
2,600,2
2,546,49
2,562,115
2,507,130
2,515,113
2,593,117
2,547,113
2,656,102
2,652,123
2,651,62
2,646,118
2,695,56
2,562,44
2,650,138
2,655,71
2,687,55
2,544,48
2,698,68
2,661,144
2,521,60
2,581,17
2,613,49
2,565,47
2,509,117
2,601,117
2,505,134
2,638,147
2,513,82
2,586,0
2,508,67
2,576,122
2,631,61
2,509,131
2,551,50
2,570,30
2,669,149
2,517,108
2,652,62
2,695,63
2,628,57
2,668,63
2,667,136
2,598,13
2,616,44
2,524,64
2,677,72
2,525,58
2,622,52
2,514,129
2,537,116
2,630,91
2,536,70
2,614,134
2,587,115
2,646,144
2,583,76
2,564,33
2,555,50
2,687,65
2,690,61
2,541,70
2,514,133
2,582,89
2,653,117
2,673,148
2,569,1207
2,535,1168
2,527,1212
2,527,1216
2,559,1193
2,564,1168
2,573,1231
2,572,1152
2,578,1140
2,557,1191
2,531,1180
2,572,1146
2,561,1167
2,544,1233
2,569,1209
2,563,1194
2,588,1106
2,547,1232
2,575,1214
2,564,1162
2,585,1123
2,520,1198
2,528,1184
2,562,1180
2,580,1146
2,527,1183
2,562,1238
2,557,1164
2,559,1175
2,572,1153
2,584,1098
2,554,1231
2,564,1175
2,526,1194
2,650,662
2,567,677
2,607,688
2,555,652
2,696,653
2,678,662
2,648,656
2,626,656
2,548,655
2,675,656
2,664,662
2,633,672
2,607,694
2,683,659
2,610,693
2,640,669
2,616,641
2,542,654
2,587,653
2,593,676
2,601,681
2,600,652
2,541,655
2,586,653
2,542,659
2,680,659
2,578,666
2,623,658
2,563,679
2,619,653
2,626,675
2,660,662
2,620,654
2,548,653
2,648,656
2,689,658
2,557,174
2,544,127
2,607,234
2,637,211
2,594,142
2,596,243
2,566,155
2,635,196
2,565,156
2,658,222
2,601,173
2,567,206
2,670,238
2,638,187
2,634,206
2,655,219
2,546,132
2,547,140
2,545,155
2,553,147
2,592,234
2,661,223
2,633,217
2,635,186
2,613,227
2,543,136
2,538,161
2,543,149
2,583,217
2,661,225
2,624,215
2,567,177
2,623,242
2,539,159
2,596,141
2,570,206
2,594,159
2,632,185
2,569,159
2,579,192
2,553,137
2,573,164
2,607,179
2,595,142
2,546,146
2,600,1071
2,551,1085
2,650,1108
2,599,1071
2,633,1102
2,643,1114
2,591,1079
2,538,1102
2,678,1085
2,653,1105
2,597,1079
2,659,1093
2,614,1107
2,575,1079
2,644,1086
2,615,1079
2,561,1086
2,587,1092
2,655,1087
2,564,1082
2,601,1091
2,671,1092
2,546,1080
2,618,1070
2,542,1091
2,623,1078
2,549,1079
2,614,1074
2,585,1086
2,565,1088
2,589,322
2,590,321
2,591,282
2,587,326
2,575,290
2,582,342
2,580,373
2,601,304
2,593,313
2,563,303
2,593,300
2,598,303
2,570,350
2,593,329
2,611,282
2,565,336
2,573,348
2,582,353
2,582,346
2,593,317
2,596,282
2,606,307
2,598,309
2,562,304
2,605,281
2,560,327
2,607,926
2,583,897
2,606,934
2,653,910
2,574,925
2,625,899
2,646,912
2,582,886
2,588,884
2,573,921
2,623,895
2,623,897
2,589,935
2,583,939
2,618,892
2,646,911
2,581,887
2,569,904
2,617,899
2,590,939
2,581,943
2,575,926
2,591,940
2,619,897
2,622,897
2,670,891
2,598,920
2,656,893
2,629,1297
2,650,1312
2,654,1324
2,605,1351
2,623,1300
2,675,1389
2,624,1360
2,640,1301
2,647,1323
2,654,1344
2,622,1359
2,632,1295
2,587,1323
2,602,1345
2,651,1338
2,657,1337
2,586,1325
2,624,1358
2,660,1376
2,601,1317
2,646,1317
2,612,1311
2,608,1344
2,616,1348
2,634,1338
2,618,1337
2,624,1333
2,621,497
2,601,514
2,632,480
2,657,469
2,654,458
2,649,453
2,645,487
2,595,453
2,626,455
2,612,498
2,608,509
2,625,492
2,661,479
2,623,453
2,634,482
2,648,460
2,611,495
2,650,465
2,598,470
2,604,459
2,639,455
2,600,510
2,621,458
2,595,485
2,597,501
2,595,1266
2,636,1232
2,686,1171
2,713,1176
2,633,1202
2,598,1272
2,596,1272
2,648,1188
2,583,1281
2,684,1174
2,677,1169
2,674,1172
2,652,1191
2,593,1253
2,662,1188
2,658,1191
2,592,1260
2,633,1242
2,641,1204
2,593,1247
2,583,1266
2,587,1282
2,626,1204
2,651,1195
2,670,1164
2,647,1194
2,674,1145
2,668,1172
2,593,1224
2,688,1175
2,674,1178
2,618,1209
2,588,1240
2,666,1175
2,668,1173
2,755,1176
2,642,1215
2,678,1167
2,675,379
2,701,272
2,736,352
2,665,291
2,628,378
2,733,340
2,696,279
2,661,283
2,742,360
2,662,380
2,651,323
2,688,383
2,703,291
2,737,341
2,630,377
2,704,359
2,688,386
2,637,377
2,644,387
2,679,283
2,635,350
2,732,357
2,750,364
2,677,281
2,703,369
2,638,362
2,662,319
2,692,282
2,639,328
2,641,381
2,631,354
2,646,384
2,722,356
2,699,363
2,730,362
2,735,340
2,662,310
2,688,382
2,644,326
2,690,390
2,697,383
2,674,308
2,667,320
2,720,317
2,712,317
2,663,309
2,665,367
2,688,283
2,745,360
2,718,305
2,677,1270
2,708,1246
2,659,1222
2,661,1282
2,681,1238
2,681,1218
2,697,1242
2,678,1241
2,682,1248
2,683,1252
2,642,1247
2,645,1252
2,678,1245
2,664,1218
2,663,1222
2,644,1246
2,656,1218
2,646,1221
2,675,1265
2,670,1220
2,678,1225
2,653,1281
2,712,1064
2,706,1036
2,700,955
2,710,1080
2,681,1055
2,694,991
2,685,1060
2,696,989
2,687,1015
2,673,1064
2,692,958
2,734,1103
2,698,962
2,693,1068
2,755,1105
2,706,984
2,681,995
2,741,1097
2,718,1074
2,722,1069
2,713,1073
2,771,952
2,714,1032
2,703,980
2,701,983
2,711,1075
2,714,1037
2,710,1074
2,702,1018
2,736,1107
2,715,1040
2,713,1052
2,688,943
2,669,1068
2,752,958
2,712,1047
2,679,1045
2,711,964
2,695,952
2,697,988
2,654,1078
2,700,1092
2,694,1040
2,706,992
2,727,972
2,698,953
2,700,1322
2,700,1347
2,670,1351
2,696,1366
2,664,1302
2,667,1287
2,699,1330
2,672,1353
2,656,1319
2,702,1352
2,670,1355
2,666,1331
2,663,1293
2,660,1308
2,672,1288
2,702,1322
2,693,1283
2,684,1382
2,675,1354
2,698,1355
2,663,1350
2,685,1359
2,664,1316
2,705,1295
2,693,1355
2,769,887
2,678,888
2,694,822
2,695,880
2,809,895
2,809,876
2,797,874
2,746,886
2,722,829
2,801,882
2,775,895
2,726,853
2,797,879
2,722,895
2,727,893
2,771,888
2,762,889
2,732,867
2,688,885
2,738,869
2,737,862
2,721,823
2,693,873
2,692,879
2,708,817
2,798,880
2,684,842
2,673,889
2,724,851
2,823,887
2,700,874
2,695,877
2,687,835
2,775,883
2,720,834
2,721,842
2,774,895
2,736,867
2,759,890
2,751,889
2,798,879
2,780,879
2,806,881
2,792,891
2,719,848
2,729,872
2,783,719
2,685,704
2,749,718
2,697,678
2,724,720
2,709,676
2,742,721
2,719,680
2,764,718
2,729,680
2,723,722
2,741,693
2,739,695
2,733,722
2,725,680
2,800,723
2,797,728
2,757,707
2,760,718
2,697,711
2,712,672
2,698,678
2,798,727
2,742,693
2,788,721
2,710,674
2,782,733
2,703,706
2,705,686
2,715,704
2,754,1201
2,758,1203
2,771,1215
2,706,1284
2,773,1311
2,763,1278
2,752,1257
2,760,1325
2,756,1233
2,755,1205
2,714,1300
2,760,1211
2,707,1280
2,765,1314
2,742,1223
2,716,1330
2,714,1289
2,747,1212
2,736,1352
2,713,1262
2,710,1322
2,762,1199
2,723,1259
2,735,1236
2,749,1211
2,726,1248
2,718,1255
2,736,1244
2,769,1219
2,748,1199
2,714,1311
2,740,1231
2,722,1246
2,710,1303
2,710,1297
2,763,1222
2,764,1317
2,770,1309
2,727,1264
2,761,1226
2,758,1266
2,777,1302
2,717,1313
2,744,1296
2,775,263
2,825,127
2,720,216
2,810,134
2,782,138
2,731,215
2,749,182
2,773,252
2,790,137
2,782,271
2,764,236
2,744,158
2,799,186
2,746,154
2,715,219
2,715,223
2,748,173
2,768,231
2,727,192
2,763,129
2,796,224
2,811,144
2,752,146
2,800,192
2,775,244
2,776,266
2,839,123
2,804,198
2,738,149
2,800,196
2,784,245
2,750,235
2,723,213
2,745,146
2,758,145
2,822,131
2,804,209
2,749,153
2,772,130
2,814,202
2,790,136
2,794,264
2,725,196
2,798,181
2,814,137
2,766,168
2,821,211
2,741,184
2,778,266
2,783,205
2,776,262
2,781,158
2,766,192
2,789,209
2,831,1217
2,770,1231
2,833,1234
2,786,1240
2,822,1235
2,784,1239
2,810,1235
2,777,1234
2,784,1236
2,782,1233
2,795,1241
2,854,1242
2,881,1245
2,814,1238
2,785,1240
2,829,1209
2,822,1201
2,816,1201
2,819,1209
2,790,1220
2,829,1219
2,794,1211
2,821,1232
2,830,1236
2,835,1366
2,894,1364
2,894,1371
2,898,1376
2,824,1342
2,788,1346
2,836,1369
2,903,1380
2,824,1332
2,794,1344
2,792,1309
2,872,1391
2,784,1290
2,791,1345
2,814,1326
2,823,1327
2,890,1369
2,855,1384
2,791,1304
2,802,1316
2,900,1388
2,893,1385
2,788,1363
2,789,1367
2,900,1377
2,840,1373
2,807,1390
2,896,1376
2,865,1391
2,779,1352
2,850,1376
2,800,1332
2,901,1361
2,791,1366
2,896,1383
2,805,1364
2,840,516
2,834,554
2,830,424
2,848,474
2,869,514
2,832,555
2,837,415
2,822,439
2,851,485
2,832,556
2,813,295
2,823,366
2,834,526
2,842,461
2,863,545
2,825,447
2,831,541
2,858,545
2,868,544
2,817,339
2,807,302
2,799,554
2,837,537
2,836,493
2,835,417
2,819,389
2,869,511
2,878,541
2,868,506
2,828,311
2,875,510
2,882,528
2,828,443
2,819,335
2,832,537
2,814,554
2,819,310
2,827,324
2,846,447
2,825,429
2,798,338
2,816,549
2,800,552
2,832,535
2,832,551
2,804,295
2,836,489
2,829,315
2,895,517
2,816,356
2,828,407
2,821,302
2,822,387
2,832,557
2,856,547
2,817,375
2,842,547
2,815,298
2,861,528
2,858,500
2,837,503
2,841,428
2,856,527
2,838,490
2,821,399
2,819,304
2,841,1291
2,846,1282
2,839,1348
2,869,1342
2,884,1312
2,882,1303
2,874,1335
2,879,1332
2,836,1338
2,838,1296
2,839,1274
2,862,1358
2,837,1354
2,855,1272
2,849,1279
2,837,1350
2,806,1305
2,822,1311
2,848,1361
2,846,1371
2,872,1290
2,878,1300
2,842,1289
2,878,1334
2,875,1334
2,836,1298
2,892,1334
2,863,1284
2,858,1362
2,864,1297
2,849,1275
2,833,1308
2,898,1332
2,880,1312
2,850,1114
2,849,1112
2,853,1113
2,876,1103
2,839,1134
2,897,1119
2,851,1143
2,841,1136
2,880,1101
2,909,1106
2,863,1139
2,885,1099
2,861,1142
2,842,1143
2,916,1116
2,882,1137
2,818,1150
2,869,1107
2,843,1117
2,885,1106
2,885,1129
2,865,1118
2,863,1119
2,889,1134
2,820,1019
2,843,1060
2,878,1035
2,873,1027
2,825,1036
2,871,1036
2,833,1039
2,848,1049
2,877,1026
2,861,1004
2,873,1025
2,830,1034
2,834,1032
2,864,1052
2,837,1062
2,869,1012
2,862,1050
2,823,1024
2,871,1015
2,854,1003
2,899,139
2,847,155
2,834,165
2,874,134
2,847,187
2,869,186
2,852,154
2,865,145
2,825,170
2,851,185
2,898,161
2,906,145
2,897,164
2,901,168
2,906,102
2,875,136
2,873,140
2,902,146
2,898,127
2,846,158
2,863,183
2,906,156
2,886,130
2,905,105
2,886,136
2,882,244
2,914,224
2,855,257
2,833,234
2,848,251
2,877,251
2,873,255
2,899,193
2,864,213
2,848,228
2,836,226
2,883,245
2,861,257
2,875,192
2,895,201
2,858,216
2,877,258
2,866,279
2,915,227
2,853,218
2,869,205
2,916,218
2,892,186
2,895,197
2,862,214
2,892,189
2,871,193
2,867,264
2,913,229
2,881,207
2,965,1254
2,872,1150
2,947,1190
2,1012,1242
2,1011,1237
2,922,1147
2,980,1207
2,935,1236
2,932,1174
2,851,1207
2,868,1147
2,872,1198
2,858,1202
2,903,1203
2,963,1203
2,1004,1224
2,853,1172
2,885,1202
2,863,1153
2,996,1212
2,911,1204
2,1011,1235
2,903,1135
2,874,1143
2,934,1156
2,937,1238
2,970,1204
2,865,1148
2,967,1253
2,898,1141
2,976,1205
2,846,1200
2,968,1257
2,863,1152
2,923,1152
2,969,1254
2,1010,1243
2,922,1231
2,911,1146
2,903,1132
2,918,1145
2,959,1255
2,904,1138
2,943,1194
2,1005,1248
2,849,1154
2,931,1235
2,920,1213
2,994,1211
2,1032,1239
2,980,1213
2,995,1217
2,873,1155
2,849,1174
2,962,1218
2,933,1156
2,960,1253
2,915,1158
2,941,1215
2,953,1198
2,975,1205
2,969,1239
2,849,389
2,846,385
2,926,383
2,935,353
2,961,343
2,888,374
2,864,380
2,891,375
2,942,342
2,878,373
2,929,335
2,945,340
2,932,358
2,885,373
2,887,382
2,944,333
2,926,334
2,920,335
2,936,332
2,876,377
2,934,369
2,924,381
2,886,376
2,922,391
2,921,340
2,903,358
2,904,369
2,925,362
2,857,594
2,920,599
2,906,614
2,908,606
2,920,717
2,939,526
2,940,665
2,934,612
2,974,659
2,915,720
2,939,672
2,900,711
2,898,681
2,901,659
2,873,637
2,928,589
2,931,602
2,949,667
2,938,529
2,965,639
2,973,643
2,962,636
2,945,503
2,882,607
2,965,655
2,926,701
2,960,633
2,879,610
2,959,659
2,881,646
2,938,617
2,903,613
2,942,677
2,917,715
2,927,604
2,941,672
2,942,507
2,901,667
2,864,599
2,925,578
2,941,517
2,966,640
2,927,569
2,878,645
2,925,705
2,910,604
2,930,575
2,901,672
2,938,533
2,970,652
2,896,704
2,901,691
2,855,610
2,884,642
2,927,629
2,856,614
2,952,648
2,916,659
2,859,618
2,892,638
2,853,617
2,952,654
2,995,653
2,876,611
2,886,972
2,928,997
2,945,976
2,993,971
2,961,975
2,921,1000
2,995,975
2,912,1007
2,901,972
2,901,970
2,927,968
2,896,1005
2,998,970
2,961,983
2,891,977
2,868,973
2,876,976
2,855,977
2,880,988
2,886,982
2,976,985
2,962,987
2,995,974
2,869,971
2,953,985
2,873,969
2,880,977
2,997,967
2,930,968
2,981,983
2,934,999
2,930,979
2,893,990
2,903,1066
2,910,1099
2,927,1053
2,925,1050
2,959,1110
2,949,1080
2,891,1083
2,909,1056
2,960,1082
2,873,1087
2,903,1100
2,947,1071
2,964,1102
2,871,1086
2,900,1070
2,916,1058
2,926,1049
2,936,1094
2,950,1080
2,931,1053
2,920,1096
2,897,1079
2,947,1072
2,898,1068
2,949,1090
2,913,1080
2,916,1055
2,928,830
2,884,838
2,927,832
2,917,832
2,942,829
2,889,782
2,943,824
2,931,828
2,916,828
2,930,811
2,879,864
2,873,774
2,935,816
2,880,805
2,872,781
2,882,833
2,946,825
2,890,782
2,881,858
2,910,836
2,877,830
2,884,800
2,881,800
2,880,793
2,885,804
2,916,829
2,897,834
2,919,819
2,939,826
2,962,1037
2,882,1047
2,965,1032
2,883,1046
2,908,1029
2,943,1000
2,892,1045
2,945,1035
2,928,1015
2,889,1041
2,958,1035
2,929,1041
2,956,1017
2,910,1025
2,902,1046
2,914,1043
2,878,1055
2,949,997
2,892,1051
2,962,1032
2,958,1022
2,920,1027
2,939,1032
2,941,1030
2,946,481
2,882,469
2,899,399
2,906,402
2,918,471
2,888,399
2,953,430
2,945,394
2,892,392
2,919,408
2,1018,448
2,880,442
2,969,442
2,890,433
2,885,435
2,958,439
2,996,462
2,972,447
2,885,425
2,932,415
2,996,457
2,901,464
2,963,481
2,888,459
2,920,415
2,1008,452
2,932,473
2,923,473
2,934,408
2,934,486
2,960,439
2,960,406
2,1013,455
2,984,463
2,1016,443
2,988,450
2,953,403
2,955,416
2,886,432
2,875,443
2,897,467
2,954,450
2,923,412
2,950,410
2,893,394
2,957,436
2,905,414
2,955,389
2,879,415
2,943,707
2,924,726
2,905,762
2,920,725
2,975,733
2,935,712
2,932,708
2,972,692
2,965,695
2,955,746
2,921,765
2,928,744
2,945,709
2,906,770
2,979,715
2,888,772
2,980,732
2,920,759
2,938,755
2,952,708
2,932,766
2,913,758
2,902,768
2,965,699
2,927,728
2,968,740
2,965,717
2,961,702
2,953,701
2,956,201
2,917,208
2,964,164
2,960,167
2,903,182
2,912,201
2,923,104
2,966,159
2,922,135
2,952,216
2,912,193
2,916,210
2,912,168
2,910,155
2,919,111
2,932,100
2,921,215
2,924,113
2,907,161
2,914,201
2,943,132
2,965,169
2,928,95
2,981,161
2,934,101
2,947,210
2,923,137
2,903,179
2,926,134
2,955,190
2,956,136
2,936,118
2,949,205
2,955,176
2,959,192
2,926,157
2,960,148
2,938,102
2,924,117
2,915,124
2,977,947
2,950,868
2,970,859
2,1013,920
2,911,885
2,1014,910
2,991,885
2,980,858
2,1020,924
2,1018,924
2,985,944
2,958,956
2,903,921
2,1005,897
2,927,854
2,933,944
2,907,938
2,904,910
2,926,863
2,903,918
2,919,871
2,903,934
2,986,940
2,945,950
2,931,859
2,983,946
2,921,858
2,950,864
2,1014,921
2,1000,890
2,986,884
2,926,873
2,910,909
2,920,863
2,903,936
2,944,890
2,908,920
2,920,945
2,962,957
2,938,900
2,991,889
2,979,918
2,967,925
2,951,950
2,938,778
2,984,784
2,951,769
2,991,752
2,924,780
2,966,752
2,934,778
2,970,787
2,959,764
2,996,754
2,956,799
2,942,797
2,967,791
2,976,789
2,924,784
2,967,753
2,930,794
2,981,751
2,944,786
2,976,783
2,925,26
2,928,34
2,976,18
2,976,25
2,974,25
2,984,12
2,931,28
2,927,13
2,962,31
2,923,20
2,973,23
2,979,40
2,983,4
2,978,29
2,941,25
2,944,2
2,967,1086
2,985,1082
2,956,1042
2,994,1114
2,958,1074
2,987,1074
2,954,1071
2,961,1079
2,960,1050
2,991,1095
2,975,1058
2,951,1053
2,954,1045
2,991,1098
2,952,1039
2,940,1046
2,1027,356
2,1000,388
2,1022,376
2,1033,355
2,1034,291
2,1029,356
2,1006,386
2,1033,322
2,1032,344
2,1036,326
2,1020,283
2,983,273
2,1024,364
2,1001,382
2,964,269
2,972,297
2,1005,281
2,992,378
2,976,274
2,967,294
2,985,328
2,1028,373
2,997,352
2,1029,289
2,1030,346
2,1002,361
2,1006,384
2,1025,376
2,1023,367
2,1007,395
2,976,270
2,1027,346
2,980,316
2,973,266
2,988,339
2,995,291
2,991,310
2,966,278
2,999,278
2,1022,392
2,995,280
2,1024,823
2,1024,726
2,976,802
2,1018,738
2,1026,692
2,993,773
2,990,775
2,1021,704
2,1018,748
2,1014,811
2,978,802
2,987,803
2,1004,762
2,992,804
2,969,812
2,1016,689
2,983,796
2,968,812
2,1024,760
2,1012,753
2,1019,758
2,1034,786
2,973,808
2,1026,782
2,975,802
2,1026,781
2,1030,803
2,994,801
2,1000,768
2,1020,709
2,980,799
2,1004,779
2,1029,764
2,983,1042
2,1010,1045
2,998,1118
2,991,1068
2,1022,1062
2,1036,1137
2,1029,1067
2,1011,1145
2,1031,1074
2,984,1025
2,1001,1111
2,1025,1072
2,999,1079
2,982,1044
2,992,1028
2,1022,1147
2,997,1037
2,998,1076
2,1009,1050
2,981,1034
2,986,1042
2,1003,1041
2,1032,1131
2,1028,1145
2,1035,1128
2,1033,1137
2,1009,1073
2,982,1039
2,1012,1143
2,1035,1080
2,1037,1121
2,1027,1279
2,1035,1277
2,1015,1385
2,1023,1292
2,1031,1351
2,1025,1345
2,1005,1289
2,1026,1348
2,1028,1320
2,1036,1276
2,1019,1384
2,1034,1273
2,1012,1389
2,1022,1285
2,1021,1378
2,1036,1347
2,1038,1288
2,1019,1047
2,1038,1032
2,1025,1038
2,1015,1043
2,1031,1057
2,1038,1062
2,1028,1041
2,1029,842
2,1030,826
2,1029,840
2,1027,850
2,1027,837
2,1021,845
2,1031,843
2,1031,732
2,1038,755
2,1035,736
2,1038,768
